-34.4710731506,-37.0803833008,20.0,1
-80.9779205322,6.56510162354,15.0,2
-25.3150424957,65.6629180908,20.0,3
4.91722536087,39.004032135,15.0,4
5.61215019226,8.54866218567,15.0,5
