-10.503072738647461,-35.26969909667969,-1.86855410084
-10.532048251011759,-35.364117868260166,-1.8685590266
-10.561024834409512,-35.45853681341017,-1.8685738037
-10.590003559874171,-35.55295610569922,-1.86859843174
-10.61898549843919,-35.64737591869685,-1.86863290998
-10.647971721138024,-35.741796425972574,-1.86867723743
-10.676963299004127,-35.83621780109592,-1.86873141278
-10.70596130307095,-35.930640217636416,-1.86879543446
-10.734966804371949,-36.02506384916359,-1.86886930061
-10.763980873940575,-36.11948886924695,-1.86895300905
-10.793004582810283,-36.21391545145603,-1.86904655736
-10.82203900201453,-36.30834376936037,-1.8691499428
-10.851085202586763,-36.402773996529476,-1.86926316235
-10.880144255560438,-36.497206306532874,-1.86938621271
-10.909217231969011,-36.5916408729401,-1.86951909027
-10.938305202845935,-36.68607786932066,-1.86966179116
-10.967409239224661,-36.780517469244096,-1.86981431121
-10.996530412138645,-36.87495984627992,-1.86997664596
-11.025669792621338,-36.96940517399767,-1.87014879065
-11.054828451706197,-37.063853625966864,-1.87033074027
-11.084007460426673,-37.158305375757024,-1.87052248947
-11.11320788981622,-37.25276059693768,-1.87072403265
-11.14243081090829,-37.347219463078346,-1.87093536391
-11.171677294736343,-37.44168214774856,-1.87115647705
-11.200948412333824,-37.53614882451784,-1.8713873656
-11.230245234734193,-37.6306196669557,-1.87162802279
-11.2595688329709,-37.72509484863169,-1.87187844155
-11.2889202780774,-37.81957454311532,-1.87213861455
-11.318300641087147,-37.914058923976114,-1.87240853413
-11.347710993033592,-38.0085481647836,-1.87268819238
-11.377152404950191,-38.10304243910729,-1.87297758107
-11.406625947870397,-38.19754192051673,-1.8732766917
-11.436132692827663,-38.29204678258142,-1.87358551547
-11.465673710855445,-38.38655719887091,-1.87390404328
-11.495250072987194,-38.48107334295471,-1.87423226576
-11.524862850256364,-38.575595388402355,-1.87457017324
-11.554513113696407,-38.670123508783355,-1.87491775575
-11.584201934340781,-38.76465787766724,-1.87527500303
-11.613930383222936,-38.859198668623534,-1.87564190454
-11.643699531376326,-38.95374605522177,-1.87601844944
-11.673510449834406,-39.04830021103147,-1.87640462661
-11.703364209630628,-39.14286130962215,-1.87680042461
-11.733261881798446,-39.237429524563346,-1.87720583173
-11.763204537371315,-39.33200502942457,-1.87762083597
-11.793193247382685,-39.42658799777536,-1.87804542501
-11.823229082866014,-39.52117860318523,-1.87847958628
-11.853313114854753,-39.61577701922371,-1.87892330687
-11.883446414382355,-39.710383419460314,-1.8793765736
-11.913630052482276,-39.80499797746459,-1.87983937301
-11.943865100187969,-39.89962086680604,-1.88031169132
-11.974152628532885,-39.99425226105419,-1.88079351446
-12.004493708550479,-40.088892333778595,-1.88128482807
-12.034889411274206,-40.18354125854874,-1.88178561751
-12.065340807737517,-40.27819920893417,-1.88229586782
-12.095848968973867,-40.3728663585044,-1.88281556377
-12.126414966016707,-40.46754288082897,-1.8833446898
-12.157039869899497,-40.562228949477394,-1.88388323009
-12.187724751655686,-40.6569247380192,-1.8844311685
-12.21847068231873,-40.7516304200239,-1.88498848861
-12.249278732922077,-40.846346169061036,-1.88555517369
-12.280149974499189,-40.94107215870012,-1.88613120673
-12.311085478083509,-41.03580856251069,-1.88671657041
-12.342086314708503,-41.130555554062255,-1.88731124712
-12.373153555407612,-41.225313306924356,-1.88791521895
-12.4042882712143,-41.3200819946665,-1.88852846769
-12.435491533162013,-41.414861790858225,-1.88915097484
-12.466764412284212,-41.50965286906906,-1.8897827216
-12.498107979614343,-41.60445540286851,-1.89042368888
-12.529523306185865,-41.699269565826114,-1.89107385727
-12.561011463032226,-41.794095531511395,-1.89173320708
-12.592573521186885,-41.88893347349387,-1.89240171833
-12.624210551683293,-41.983783565343074,-1.89307937073
-12.655923625554903,-42.07864598062854,-1.89376614368
-12.687713813835172,-42.17352089291976,-1.89446201632
-12.719582187557553,-42.26840847578629,-1.89516696744
-12.751529817755495,-42.36330890279764,-1.89588097558
-12.783557775462455,-42.45822234752333,-1.89660401896
-12.815667131711885,-42.5531489835329,-1.8973360755
-12.847858957537243,-42.64808898439587,-1.89807712283
-12.880134323971976,-42.74304252368176,-1.89882713827
-12.912494302049542,-42.83800977496009,-1.89958609886
-12.944939962803392,-42.9329909118004,-1.90035398132
-12.977472377266983,-43.02798610777221,-1.9011307621
-13.010092616473763,-43.122995536445025,-1.90191641732
-13.042801751457189,-43.218019371388394,-1.90271092284
-13.075600853250718,-43.313057786171825,-1.90351425418
-13.108490992887797,-43.40811095436486,-1.9043263866
-13.141473241401885,-43.50317904953702,-1.90514729504
-13.174548669826432,-43.59826224525781,-1.90597695414
-13.207718349194893,-43.693360715096766,-1.90681533827
-13.240983350540722,-43.78847463262342,-1.90766242147
-13.27434474489737,-43.88360417140729,-1.90851817752
-13.307803603298295,-43.97874950501791,-1.90938257986
-13.341360996776945,-44.07391080702479,-1.91025560166
-13.375017996366779,-44.169088250997454,-1.91113721581
-13.408775673101248,-44.26428201050545,-1.91202739487
-13.442635098013804,-44.35949225911828,-1.91292611112
-13.476597342137904,-44.45471917040547,-1.91383333655
-13.510663476506998,-44.549962917936554,-1.91474904285
-13.544834572154544,-44.64522367528105,-1.91567320143
-13.579111700113991,-44.74050161600849,-1.91660578338
-13.613495931418795,-44.8357969136884,-1.91754675951
-13.64798833710241,-44.93110974189029,-1.91849610035
-13.682589988198288,-45.026440274183685,-1.91945377611
-13.717301955739883,-45.121788684138124,-1.92041975675
-13.75212531076065,-45.21715514532313,-1.92139401189
-13.78706112429404,-45.31253983130822,-1.92237651089
-13.822110467373507,-45.40794291566292,-1.92336722283
-13.857274411032508,-45.50336457195676,-1.92436611646
-13.892554026304493,-45.59880497375926,-1.92537316028
-13.927950384222916,-45.694264294639936,-1.92638832249
-13.963464555821233,-45.78974270816834,-1.927411571
-13.999097612132894,-45.88524038791397,-1.92844287344
-14.034850624191355,-45.980757507446356,-1.92948219713
-14.070724663030068,-46.07629424033503,-1.93052950915
-14.106720799682488,-46.17185076014951,-1.93158477626
-14.142840105182069,-46.267427240459334,-1.93264796494
-14.179083650562262,-46.363023854834005,-1.93371904141
-14.215452506856524,-46.45864077684306,-1.93479797159
-14.251947745098306,-46.55427818005602,-1.93588472113
-14.288570436321063,-46.649936238042415,-1.93697925539
-14.325321651558246,-46.74561512437177,-1.93808153946
-14.362202461843312,-46.8413150126136,-1.93919153814
-14.399214141907056,-46.93703588891691,-1.94033741784
-14.436378924849336,-47.032758455778605,-1.94206973594
-14.473757900940827,-47.128427663478426,-1.94460173902
-14.511416377470633,-47.22398458224631,-1.94793539447
-14.549419661727864,-47.31937028231212,-1.95207403763
-14.58783306100162,-47.4145258339058,-1.95702231776
-14.626721882581013,-47.50939230725725,-1.96278613288
-14.666151433755147,-47.60391077259638,-1.96937255191
-14.706187021813129,-47.698022300153106,-1.97678972244
-14.746893954044063,-47.79166796015732,-1.98504676201
-14.788337537737062,-47.88478882283895,-1.99415363078
-14.830583080181226,-47.97732595842789,-2.00412098289
-14.873695888665663,-48.06922043715407,-2.01495999403
-14.917741270479484,-48.16041332924738,-2.02668216228
-14.962784532911789,-48.25084570493777,-2.03929907952
-15.008890983251685,-48.34045863445509,-2.05282217058
-15.056125928788283,-48.42919318802928,-2.0672623979
-15.10455467681069,-48.51699043589026,-2.08262992956
-15.154242534608006,-48.60379144826792,-2.09893376946
-15.20525480946934,-48.68953729539219,-2.11618134947
-15.257656808683802,-48.77416904749297,-2.1343780845
-15.311513839540495,-48.85762777480016,-2.15352689333
-15.366891209328525,-48.939854547543675,-2.17362768986
-15.423854225337001,-49.02079043595344,-2.19467685218
-15.482468194855029,-49.10037651025935,-2.21666667925
-15.542798425171714,-49.17855384069132,-2.23958484817
-15.604910223576162,-49.255263497479255,-2.26341388803
-15.668868897357482,-49.330446550853075,-2.28813068921
-15.73473975380478,-49.404044071042684,-2.31370606961
-15.80258810020716,-49.47599712827799,-2.34010442116
-15.87247095573908,-49.546250353518325,-2.36691177611
-15.944353045939817,-49.61478802879884,-2.39295212021
-16.01814142295726,-49.681619213724794,-2.41815980999
-16.09374225838004,-49.746753346206205,-2.44255659863
-16.171061723796747,-49.81019986415307,-2.4661666009
-16.25000599079601,-49.871968205475426,-2.48901578805
-16.330481230966424,-49.932067808083296,-2.5111315438
-16.41239361589662,-49.99050810988668,-2.5325422799
-16.495649317175193,-50.047298548795624,-2.55327710818
-16.580154506390762,-50.10244856272012,-2.57336556546
-16.66581535513194,-50.15596758957021,-2.59283738688
-16.752538034987342,-50.207865067255895,-2.6117223232
-16.840228717545575,-50.2581504336872,-2.63004999764
-16.928793574395247,-50.306833126774144,-2.64784979786
-17.01813877712497,-50.35392258442675,-2.66515079931
-17.108170497343846,-50.39942824456563,-2.68198171515
-17.198806928437534,-50.4433657624024,-2.69835730082
-17.290012638735554,-50.48577477683528,-2.71426731751
-17.381763377397743,-50.52670070914209,-2.72970323005
-17.474034893583912,-50.56618898060068,-2.74465780763
-17.566802936453897,-50.604285012488845,-2.75912503821
-17.660043255167526,-50.641034226084436,-2.77310003816
-17.753731598884606,-50.676482042665256,-2.78657895868
-17.84784371676499,-50.71067388350915,-2.79955889052
-17.942355357968477,-50.74365516989395,-2.81203776839
-18.037242271654907,-50.775471323097456,-2.82401427602
-18.132480206984102,-50.806167764397514,-2.83548775304
-18.228044913115884,-50.835789915071956,-2.8464581043
-18.323912139210083,-50.86438319639859,-2.8569257124
-18.420057634426517,-50.891993029655254,-2.86689135373
-18.516457147925024,-50.91866483611978,-2.87635611854
-18.61308642886542,-50.94444403706998,-2.88532133524
-18.709921226407527,-50.96937605378369,-2.89378849888
-18.806938315723006,-50.99350559227532,-2.90179856386
-18.904124506062313,-51.016870363504125,-2.90945984533
-19.00147228168925,-51.03950412220852,-2.91677740896
-19.098974191276287,-51.06144057822571,-2.92375030309
-19.19662278349591,-51.08271344139288,-2.93037779256
-19.294410607020602,-51.10335642154728,-2.93665933427
-19.39233021052284,-51.1234032285261,-2.9425945537
-19.490374142675087,-51.142887572166536,-2.94818322249
-19.58853495214985,-51.1618431623058,-2.95342523712
-19.686805187619587,-51.1803037087811,-2.95832059882
-19.78517739775679,-51.19830292142967,-2.96286939459
-19.883644131233936,-51.21587451008868,-2.96707177957
-19.982197936723495,-51.23305218459535,-2.97092796063
-20.08083136289796,-51.2498696547869,-2.97443818118
-20.179536958429804,-51.26636063050053,-2.97760270738
-20.278307271991505,-51.28255882157343,-2.98042181551
-20.377134852255548,-51.29849793784284,-2.98289578068
-20.4760122478944,-51.31421168914594,-2.9850248668
-20.574932007580554,-51.32973378531996,-2.98680931777
-20.673886679986484,-51.345097936202095,-2.98824934999
-20.772868813784676,-51.360337851629545,-2.989345146
-20.871870957647594,-51.37548724143954,-2.99009684949
-20.97088566024773,-51.39057981546927,-2.99050456138
